# 초기화 시각: 2026-08-06T18:51:06+09:00
# 형식: 종류|식별자|보조 식별자|상태
raw_observation|Dan8PUTEcs4|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=3389;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DaiUZ6nj5sH|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=3164;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Daf70p-EeUd|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=1968;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DadqGRaTupA|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=3585;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DZVcN40jXYr|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=2226;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DZKxHAmj6Ai|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=3147;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DZDpgqijZvi|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=6342;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DYSHTrMijbe|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=6732;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DYNEV9jCRxS|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=5046;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DXtxzahjvWF|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=16000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DXJwhhrDmm-|uncpharmacy|batch=20260809-E1-LOGIN-UNCPHARMACY-RECENT12-322;views=20000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DakU-pPpcRM|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=8695;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DVykEl6kQVk|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=8557;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DVq4YEYETQL|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=442;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DVgA5rbjmpE|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=10000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DVN7kd-jMtV|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=13000;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DPjQdZ4iME_|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=959;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DPN85hggOYa|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=1270;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DPD58NXgPU4|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=1108;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DO_OfzaCEhE|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=537;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DO5glU0iDwN|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=4077;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DN0DIsKQPfZ|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=972;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DNimglwg4GI|leidenmedicine|batch=20260809-E1-LOGIN-LEIDENMEDICINE-RECENT12-323;views=494;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DZFpEZkxRDR|wellness_pharmacist_|batch=20260809-E1-LOGIN-WELLNESS-PHARMACIST-RECENT3-PARTIAL-324;views=353;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DWbeDIrkeqq|wellness_pharmacist_|batch=20260809-E1-LOGIN-WELLNESS-PHARMACIST-RECENT3-PARTIAL-324;views=205;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DVq0pjXEen9|wellness_pharmacist_|batch=20260809-E1-LOGIN-WELLNESS-PHARMACIST-RECENT3-PARTIAL-324;views=2062;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|C2NYDOEslLL|innovationcompounding|batch=20260809-E1-LOGIN-INNOVATIONCOMPOUNDING-RECENT10-PARTIAL-325;views=57;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|C1i_s9qNXmH|innovationcompounding|batch=20260809-E1-LOGIN-INNOVATIONCOMPOUNDING-RECENT10-PARTIAL-325;views=95;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|C1XwtgIMKNP|innovationcompounding|batch=20260809-E1-LOGIN-INNOVATIONCOMPOUNDING-RECENT10-PARTIAL-325;views=99;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|C07TcSjv6rZ|innovationcompounding|batch=20260809-E1-LOGIN-INNOVATIONCOMPOUNDING-RECENT10-PARTIAL-325;views=90;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|CxbLvrXNtYE|innovationcompounding|batch=20260809-E1-LOGIN-INNOVATIONCOMPOUNDING-RECENT10-PARTIAL-325;views=58;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|CwVWC8PMeDs|innovationcompounding|batch=20260809-E1-LOGIN-INNOVATIONCOMPOUNDING-RECENT10-PARTIAL-325;views=71;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|CmAAbXAL49k|innovationcompounding|batch=20260809-E1-LOGIN-INNOVATIONCOMPOUNDING-RECENT10-PARTIAL-325;views=44;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|CgwjuRfsS5f|innovationcompounding|batch=20260809-E1-LOGIN-INNOVATIONCOMPOUNDING-RECENT10-PARTIAL-325;views=37;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|CXjeoRDs72N|innovationcompounding|batch=20260809-E1-LOGIN-INNOVATIONCOMPOUNDING-RECENT10-PARTIAL-325;views=54;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|CXUTKMiB_5o|innovationcompounding|batch=20260809-E1-LOGIN-INNOVATIONCOMPOUNDING-RECENT10-PARTIAL-325;views=3221;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|CRD4mxsj96O|nutripharma_2019|batch=20260809-E1-LOGIN-NUTRIPHARMA-RECENT4-PARTIAL-326;views=108;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|CQ0l1K6jeMp|nutripharma_2019|batch=20260809-E1-LOGIN-NUTRIPHARMA-RECENT4-PARTIAL-326;views=60;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|CC7-gpfJXQR|nutripharma_2019|batch=20260809-E1-LOGIN-NUTRIPHARMA-RECENT4-PARTIAL-326;views=128;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|B17cPhBBmio|nutripharma_2019|batch=20260809-E1-LOGIN-NUTRIPHARMA-RECENT4-PARTIAL-326;views=;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DbAeQwnRWWX|inbodypharm|batch=20260809-E1-LOGIN-INBODYPHARM-RECENT8-PARTIAL-327;views=711;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DZwVVCyxxZ7|inbodypharm|batch=20260809-E1-LOGIN-INBODYPHARM-RECENT8-PARTIAL-327;views=803;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DZBg_vHvZVV|inbodypharm|batch=20260809-E1-LOGIN-INBODYPHARM-RECENT8-PARTIAL-327;views=407;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DXbxm9PgKQx|inbodypharm|batch=20260809-E1-LOGIN-INBODYPHARM-RECENT8-PARTIAL-327;views=259;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DW8U1obAJOg|inbodypharm|batch=20260809-E1-LOGIN-INBODYPHARM-RECENT8-PARTIAL-327;views=165;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DWBCP0ugE5K|inbodypharm|batch=20260809-E1-LOGIN-INBODYPHARM-RECENT8-PARTIAL-327;views=492;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DV-kh7GALGn|inbodypharm|batch=20260809-E1-LOGIN-INBODYPHARM-RECENT8-PARTIAL-327;views=9994;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DVudMilj1hR|inbodypharm|batch=20260809-E1-LOGIN-INBODYPHARM-RECENT8-PARTIAL-327;views=379;recent12=0;pinned=0;source=instagram_logged_in_readonly
raw_observation|DYzIxivCToG|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=2005;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DWGJf4_Asgi|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=1127;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DV6g4X_DFYW|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=1644;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DVWcJm4gmVt|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=5760;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DVMOlWmDf80|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=4362;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DVENJ4djAyt|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=2918;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DU8a4UokzUa|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=2007;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DU6EL3Vgjko|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=1884;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DUpluxVDNwI|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=5524;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DUk4dJ_DdPS|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=8260;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DUP-njlDZNL|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=4021;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|DSiZehIjEL8|cph_qu|batch=20260809-E1-LOGIN-CPH-QU-RECENT12-328;views=4340;recent12=1;pinned=0;source=instagram_logged_in_readonly
raw_observation|Dbo5ml1k-LF|toad_pharm|batch=20260809-E1-LOGIN-TOADPHARM-DBO5ML1K-LF-EXCLUDED-378;status=excluded_format_only;source=instagram_logged_in_readonly
raw_observation|DQtHtS0gYpL|yulbang_counseling|batch=20260809-E1-LOGIN-YULBANG-DQTHTS0GYPL-CONTENT-379;status=resolved_content_row;source=instagram_logged_in_readonly
raw_observation|C0TlQUHva1k|minish_dental.hospital|batch=20260809-E1-LOGIN-MINISH-C0TLQUHVA1K-CONTENT-380;status=resolved_content_row;source=instagram_logged_in_readonly
raw_observation|Cpmj-WuA18H|minish_dental.hospital|batch=20260809-E1-LOGIN-MINISH-CPMJ-WUA18H-EXCLUDED-381;status=excluded_format_only;source=instagram_logged_in_readonly
raw_observation|DXG6HZsP9R5|minish_dental.hospital|batch=20260809-E1-LOGIN-MINISH-DXG6HZS9R5-EXCLUDED-382;status=excluded_format_only;source=instagram_logged_in_readonly
raw_observation|DW04DlaTWTq|minish_dental.hospital|batch=20260809-E1-LOGIN-MINISH-DW04DLATWTQ-CONTENT-383;status=resolved_content_row;source=instagram_logged_in_readonly
raw_observation|DWV_6kKgazr|minish_dental.hospital|batch=20260809-E1-LOGIN-MINISH-DWV6KKGAZR-CONTENT-384;status=resolved_content_row;source=instagram_logged_in_readonly
raw_observation|DVsgl61PH-6|minish_dental.hospital|batch=20260809-E1-LOGIN-MINISH-DVSGL61PH6-CONTENT-385;status=resolved_content_row;source=instagram_logged_in_readonly
raw_observation|DVxRgJwEWLd|youjin_yaksa|batch=20260809-E1-LOGIN-YOUJIN-YAKSA-DVXRGJWEWLD-DISCOVERY-438;status=discovered_format_candidate;source=instagram_tag_search_약사
raw_observation|DVv0XcCD_i_|shine_yaksa|batch=20260809-E1-LOGIN-SHINE-YAKSA-DVV0XCCD_I-DISCOVERY-439;status=discovered_format_candidate;source=instagram_tag_search_약사
raw_observation|DZRnxUFzBcT|unknown_handle|batch=20260809-E1-LOGIN-TAG-DOES-NOT-EXIST-DZRNXUFZBCT-UNAVAILABLE-440;status=unavailable;source=instagram_tag_search_약사
raw_observation|DVH6rexgZa8|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DVH6REXGZA8-DISCOVERY-441;status=discovered_format_candidate;source=instagram_tag_search_약사추천
raw_observation|DYmSanDT4_Q|jangsu_note|batch=20260809-E1-LOGIN-JANGSU-NOTE-DYMSANDT4_Q-DISCOVERY-442;status=discovered_format_candidate;source=instagram_tag_search_약사추천
raw_observation|DZ9_P79vyP_|jessi_yaksa|batch=20260809-E1-LOGIN-JESSI-YAKSA-DZ9_P79VYP_-DISCOVERY-443;status=discovered_format_candidate;source=instagram_tag_search_약사추천
profile|woojjujju_yaksa|https://www.instagram.com/woojjujju_yaksa/|batch=20260809-E1-LOGIN-WOOJJUJJU-YAKSA-DZU1SVCSX69-DISCOVERY-444;status=new_account_profile_observed;source=instagram_tag_search_약사추천
raw_observation|DZU1svcSx69|woojjujju_yaksa|batch=20260809-E1-LOGIN-WOOJJUJJU-YAKSA-DZU1SVCSX69-DISCOVERY-444;status=discovered_format_candidate;source=instagram_tag_search_약사추천
profile|joy_pharm1212|https://www.instagram.com/joy_pharm1212/|batch=20260809-E1-LOGIN-JOY-PHARM1212-DZEOAXNPCMA-DISCOVERY-445;status=new_account_profile_observed;source=instagram_tag_search_약사추천
raw_observation|DWYuLcaiZWQ|malti_yaksa|batch=20260809-E1-LOGIN-MALTI-YAKSA-DWYULCAIZWQ-DISCOVERY-446;status=discovered_format_candidate;source=instagram_tag_search_약사추천
profile|mina_yaksa|https://www.instagram.com/mina_yaksa/|batch=20260809-E1-LOGIN-MINA-YAKSA-DAIDNLPYSFH-DISCOVERY-447;status=new_account_profile_observed;source=instagram_tag_search_약사추천
raw_observation|DaIdNLPySfH|mina_yaksa|batch=20260809-E1-LOGIN-MINA-YAKSA-DAIDNLPYSFH-DISCOVERY-447;status=discovered_format_candidate;source=instagram_tag_search_약사추천
raw_observation|DXoU8QiD4-L|hisutamine|batch=20260809-E1-LOGIN-HISUTAMINE-DXOU8QID4-L-DISCOVERY-448;status=discovered_format_candidate;source=instagram_tag_search_약사추천
profile|dubu_yaksa|https://www.instagram.com/dubu_yaksa/|batch=20260809-E1-LOGIN-DUBU-YAKSA-DA-SLWEV8RP-DISCOVERY-449;status=new_account_profile_observed;source=instagram_tag_search_약국템
raw_observation|Da-SlwEv8rp|dubu_yaksa|batch=20260809-E1-LOGIN-DUBU-YAKSA-DA-SLWEV8RP-DISCOVERY-449;status=discovered_format_candidate;source=instagram_tag_search_약국템
profile|drjoshaxe|https://www.instagram.com/drjoshaxe/|batch=20260809-E1-LOGIN-DRJOSHAXE-DBYM1NQMA25-DISCOVERY-450;status=new_account_profile_observed;source=instagram_profile_recent_posts
raw_observation|Dbym1nqma25|drjoshaxe|batch=20260809-E1-LOGIN-DRJOSHAXE-DBYM1NQMA25-DISCOVERY-450;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbzbDrsjxNO|medical_newsroom|batch=20260809-E1-LOGIN-MEDICALNEWSROOM-DBZBDRSJXNO-DISCOVERY-451;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dbzgaa7xsRQ|yakdangdang|batch=20260809-E1-LOGIN-YAKDANGDANG-DBZGAA7XSRQ-DISCOVERY-452;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbxKAt6R0Wu|yakdangdang|batch=20260809-E1-LOGIN-YAKDANGDANG-DBXKAT6R0WU-DISCOVERY-453;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbKfhR_pW7Q|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBKFHR_PW7Q-DISCOVERY-454;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dbk6QVoz6E_|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBK6QVOZ6E_-DISCOVERY-455;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbXdIszpuy-|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBXDISZPUY_-DISCOVERY-456;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbU8JWyJVJo|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBU8JWYJVJO-DISCOVERY-457;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbPpFqizE7Y|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBPPFQIZE7Y-DISCOVERY-458;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbCZrtQpLZc|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBCZRTQPLZC-DISCOVERY-459;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DaywIuYhCa7|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DAYWIUYHCA7-DISCOVERY-460;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DasVHCmTSpf|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DASVHCMTSPF-DISCOVERY-461;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dal_NnahCQs|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DAL_NNAHCQS-DISCOVERY-462;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DaJkv6fBDDM|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DAJKV6FBDDM-DISCOVERY-463;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DZ_2zaKTMyJ|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DZ_2ZAKTMYJ-DISCOVERY-464;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DZ6GtOYBF2j|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DZ6GTOYBF2J-DISCOVERY-465;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DZ1S9lUpotx|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DZ1S9LUPOTX-DISCOVERY-466;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DZrk_hxzxA5|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DZRK_HXZXA5-DISCOVERY-467;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DZmfA8qTw6v|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DZMF_A8QTW6V-DISCOVERY-468;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DZZBzlJpmMY|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DZZBZLJPMMY-DISCOVERY-469;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DZWL7zppgdG|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DZWL7ZPPGDG-DISCOVERY-470;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DZJ8qCgzH2I|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DZJ8QCGZH2I-DISCOVERY-471;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbIFM0oieXv|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBIFM0OIEXV-DISCOVERY-472;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dbzlsf7JYUG|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBZLSF7JYUG-DISCOVERY-473;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dbza4WcCaUC|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBZA4WCCAUC-DISCOVERY-474;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbwiIIlAbMM|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBWIILLABMM-DISCOVERY-475;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dbt_eIdgdsQ|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBT_EIDGDSQ-DISCOVERY-476;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbsI3-2lKED|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBSI3-2LKED-DISCOVERY-477;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbmSAShlDhM|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBMSASHLDHM-DISCOVERY-478;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbhvxEBlMn8|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBHVXEBLMN8-DISCOVERY-479;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbhCUgWgeEr|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBHCUGWGEER-DISCOVERY-480;status=canonical_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dbb-xFwFNED|good.yaksa|batch=20260809-E1-LOGIN-GOOD-YAKSA-DBB-XFWFNED-DISCOVERY-481;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbSxMYxJSc7|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DBSXMYXJSC7-DISCOVERY-482;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dbqqv5dGOuB|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DBQQV5DGOUB-DISCOVERY-483;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dbk7YQKGJL6|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DBK7YQKGJL6-DISCOVERY-484;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DXTvQBmibk6|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DXTVQBMIBK6-DISCOVERY-485;status=canonical_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dbuon2upzBc|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DBUON2UPZBC-DISCOVERY-486;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|Dbc8q2IGKh9|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DBC8Q2IGKH9-DISCOVERY-487;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbYMDdEmGQl|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DBYMDDEMGQL-DISCOVERY-488;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbXaYYCGK2s|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DBXAYYCGK2S-DISCOVERY-489;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbU0-CNmAZd|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DBU0-CNMAZD-DISCOVERY-490;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DbSOcLnmAEd|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DBSOCLNMAED-DISCOVERY-491;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|Db0Lzs1J44s|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DB0LZS1J44S-DISCOVERY-492;status=discovered_format_candidate;source=instagram_profile_recent_posts
raw_observation|DVPcCnvEgi2|oneul_pharmacy|batch=20260809-E1-LOGIN-ONEUL-PHARMACY-DVPCCNVEGI2-DISCOVERY-494;status=canonical_format_candidate;source=instagram_profile_reels_tab
